Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
-1,-0.24874081080420649,0,-0.2655550634722776,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
-1,0.9413356372177536,0,-0.3351960220437205,-0.552587471374759,0,-0.5271030081455551,-1.9104863995548838
-1,0.9413356372177536,0,-0.2655550634722776,-0.552587471374759,0,-0.5173088178118288,0.5617683333678752
-1,-0.24874081080420649,0,-0.5441188977580493,1.6388525767008062,0,-0.09157198075126424,0.5617683333678752
-1,0.9413356372177536,0,-0.19591410490083466,-0.552587471374759,0,-0.5158876014790492,0.5617683333678752
-1,-0.24874081080420649,0,-0.7530417734723781,-0.552587471374759,0,-0.46840964474586305,0.5617683333678752
-1,-1.4388172588261665,0,1.893314652242453,0.5431325526630237,0,1.9724360946196857,-1.9104863995548838
1,0.9413356372177536,1,-0.892323690615264,-0.552587471374759,0,-0.518057109744618,-0.6743590330935043
1,-1.4388172588261665,1,1.7540327350995673,-0.552587471374759,0,1.7770637104891522,-1.9104863995548838
1,0.9413356372177536,1,0.5004954808135946,-0.552587471374759,0,-0.5177574340784891,-0.6743590330935043
-1,0.9413356372177536,0,-0.5441188977580493,-0.552587471374759,0,-0.527178375678354,-1.9104863995548838
-1,0.9413356372177536,0,-0.822682732043821,-0.552587471374759,0,-0.5013829403453904,0.5617683333678752
1,0.9413356372177536,1,1.057623149385138,0.5431325526630237,0,-0.40365996174625773,0.5617683333678752
-1,-1.4388172588261665,0,1.7540327350995673,0.5431325526630237,1,1.0209963605661228,0.5617683333678752
-1,0.9413356372177536,0,-2.018417990715496,-0.552587471374759,1,-0.4890459930122339,0.5617683333678752
-1,-1.4388172588261665,0,0.013008770813494105,0.5431325526630237,2,2.062683331751192,0.5617683333678752
1,-1.4388172588261665,1,2.3808013622425537,0.5431325526630237,1,-0.18039800154999108,0.5617683333678752
-1,0.9413356372177536,0,-0.40483698061516343,-0.552587471374759,0,-0.5013829403453904,0.5617683333678752
-1,-0.24874081080420649,0,0.9183412322422522,-0.552587471374759,1,-0.27999081274856363,0.5617683333678752
-1,0.9413356372177536,0,0.15229068795637996,-0.552587471374759,0,-0.5173088178118288,0.5617683333678752
-1,0.9413356372177536,0,-0.05663218775794882,-0.552587471374759,0,-0.5158876014790492,0.5617683333678752
-1,-1.4388172588261665,0,0.013008770813494105,-0.552587471374759,0,0.15965312857846828,0.5617683333678752
1,-0.24874081080420649,1,-2.0065790277583506,0.5431325526630237,2,0.08929574224561006,-1.9104863995548838
-1,0.9413356372177536,0,-0.2655550634722776,-0.552587471374759,0,-0.5151411040113265,0.5617683333678752
-1,0.9413356372177536,0,0.43085452224215165,-0.552587471374759,0,-0.4863542954122725,0.5617683333678752
-1,-1.4388172588261665,0,1.6147508179566814,0.5431325526630237,1,0.8120901209029836,0.5617683333678752
1,0.9413356372177536,1,0.013008770813494105,-0.552587471374759,0,-0.5321131546116167,-0.6743590330935043
-1,-1.4388172588261665,0,-0.40483698061516343,0.5431325526630237,0,0.8194187162351452,0.5617683333678752
-1,0.9413356372177536,0,0.43085452224215165,-0.552587471374759,0,-0.5267297594116938,0.5617683333678752
1,0.9413356372177536,1,-1.9369380691869078,0.5431325526630237,1,-0.2941222251483611,0.5617683333678752
1,0.9413356372177536,1,-1.4494513591868072,0.5431325526630237,1,-0.383247921613217,-1.9104863995548838
-1,0.9413356372177536,0,-2.0239892674012117,0.5431325526630237,1,-0.40964091381337203,0.5617683333678752
1,0.9413356372177536,1,-0.47447793918660636,-0.552587471374759,0,-0.5013829403453904,0.5617683333678752
-1,-0.24874081080420649,0,-0.5441188977580493,-0.552587471374759,0,-0.46840964474586305,0.5617683333678752
-1,-0.24874081080420649,0,0.013008770813494105,0.5431325526630237,0,-0.27999081274856363,0.5617683333678752
-1,-0.24874081080420649,0,0.7094183565279234,0.5431325526630237,0,-0.1902675594165163,0.5617683333678752
-1,-0.24874081080420649,0,-0.12627314632939174,-0.552587471374759,0,-0.46840964474586305,0.5617683333678752
1,-0.24874081080420649,1,-0.6834008149009352,0.5431325526630237,0,-0.1902675594165163,0.5617683333678752
1,-1.4388172588261665,1,-0.2655550634722776,0.5431325526630237,0,1.7976264856877913,-1.9104863995548838
-1,-1.4388172588261665,0,1.1272641079565808,-0.552587471374759,0,0.6933575453036186,-1.9104863995548838
-1,0.9413356372177536,0,-0.892323690615264,-0.552587471374759,0,-0.5013829403453904,0.5617683333678752
-1,-0.24874081080420649,0,0.013008770813494105,-0.552587471374759,0,-0.42825848887977186,-1.9104863995548838
1,0.9413356372177536,1,-2.0065790277583506,0.5431325526630237,1,-0.438203414279096,0.5617683333678752
1,-0.24874081080420649,1,-0.05663218775794882,-0.552587471374759,2,-0.2441015114157447,0.5617683333678752
-1,0.9413356372177536,0,-0.6137598563294923,-0.552587471374759,0,-0.5158876014790492,0.5617683333678752
-1,0.9413356372177536,0,0.4656750015278731,0.5431325526630237,0,-0.34459155514763773,0.5617683333678752
-1,0.9413356372177536,0,-0.6137598563294923,-0.552587471374759,0,-0.5173088178118288,0.5617683333678752
1,-0.24874081080420649,1,-0.7530417734723781,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
-1,0.9413356372177536,0,-0.12627314632939174,-0.552587471374759,0,-0.5123740388785663,0.5617683333678752
-1,0.9413356372177536,0,0.18711116724210142,-0.552587471374759,0,-0.4863542954122725,0.5617683333678752
-1,0.9413356372177536,0,-0.40483698061516343,-0.552587471374759,0,-0.48949460927889415,0.5617683333678752
-1,-1.4388172588261665,0,-0.19591410490083466,0.5431325526630237,0,1.7976264856877913,-1.9104863995548838
-1,0.9413356372177536,0,-0.6834008149009352,-0.552587471374759,0,-0.5146171202118673,0.5617683333678752
1,-0.24874081080420649,1,-2.012150304444066,0.5431325526630237,2,-0.15886442075029975,0.5617683333678752
1,-0.24874081080420649,1,-0.05663218775794882,0.5431325526630237,0,-0.1902675594165163,0.5617683333678752
-1,-0.24874081080420649,0,0.8487002736708092,0.5431325526630237,1,-0.07362733008485478,0.5617683333678752
1,-0.24874081080420649,1,-0.5441188977580493,-0.552587471374759,0,-0.27999081274856363,0.5617683333678752
-1,-1.4388172588261665,0,0.7790593150993663,0.5431325526630237,0,0.2738259684434985,0.5617683333678752
-1,-1.4388172588261665,0,1.057623149385138,0.5431325526630237,1,1.7567270378889106,-1.9104863995548838
1,-0.24874081080420649,1,1.057623149385138,-0.552587471374759,2,-0.11848895675087844,0.5617683333678752
1,-1.4388172588261665,1,1.7540327350995673,-0.552587471374759,0,-0.1593884045497589,-1.9104863995548838
1,-1.4388172588261665,1,1.2665460250994667,0.5431325526630237,0,1.252930970429465,-1.9104863995548838
1,-0.24874081080420649,1,-0.822682732043821,0.5431325526630237,1,-0.4235480180798394,0.5617683333678752
-1,0.9413356372177536,0,-0.6834008149009352,-0.552587471374759,0,-0.527178375678354,-1.9104863995548838
-1,-1.4388172588261665,0,2.3808013622425537,0.5431325526630237,0,0.6935064859041499,-1.9104863995548838
-1,0.9413356372177536,0,-0.6834008149009352,-0.552587471374759,0,-0.5158876014790492,0.5617683333678752
-1,-1.4388172588261665,0,0.6397773979564805,0.5431325526630237,0,0.6223254401057035,-1.9104863995548838
-1,0.9413356372177536,0,-0.6137598563294923,0.5431325526630237,0,-0.5402636149442999,0.5617683333678752
1,-1.4388172588261665,1,-0.6137598563294923,-0.552587471374759,0,-0.18039800154999108,0.5617683333678752
-1,-0.24874081080420649,0,-1.1012465663295927,-0.552587471374759,0,0.5095738165734529,0.5617683333678752
-1,-0.24874081080420649,0,0.43085452224215165,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
-1,0.9413356372177536,0,0.7442388358136448,-0.552587471374759,0,-0.38586425168037947,0.5617683333678752
-1,0.9413356372177536,0,-0.47447793918660636,-0.552587471374759,0,-0.5169355690779676,0.5617683333678752
1,-1.4388172588261665,1,1.6147508179566814,-0.552587471374759,0,-0.16432318348302152,-1.9104863995548838
-1,0.9413356372177536,0,-0.6137598563294923,-0.552587471374759,0,-0.5169355690779676,0.5617683333678752
1,-0.24874081080420649,1,-0.5441188977580493,-0.552587471374759,0,-0.46840964474586305,0.5617683333678752
-1,0.9413356372177536,0,-0.6137598563294923,-0.552587471374759,0,-0.5123740388785663,0.5617683333678752
1,-0.24874081080420649,1,0.013008770813494105,0.5431325526630237,0,-0.40814612441286013,-1.9104863995548838
1,-1.4388172588261665,1,1.4058279422423525,0.5431325526630237,1,3.1384651392024394,-1.9104863995548838
-1,-1.4388172588261665,0,1.893314652242453,0.5431325526630237,1,2.301646861280567,0.5617683333678752
-1,-1.4388172588261665,0,0.8487002736708092,-0.552587471374759,0,0.1058191765792399,0.5617683333678752
1,0.9413356372177536,1,0.5701364393850376,3.8302926247763716,2,-0.5173088178118288,0.5617683333678752
1,-0.24874081080420649,1,2.102237527956782,0.5431325526630237,0,-0.1902675594165163,0.5617683333678752
-1,-0.24874081080420649,0,-0.892323690615264,-0.552587471374759,0,0.6621033472379333,0.5617683333678752
-1,0.9413356372177536,0,0.15229068795637996,-0.552587471374759,0,-0.25262522048228925,0.5617683333678752
-1,0.9413356372177536,0,-0.3351960220437205,-0.552587471374759,0,-0.5151411040113265,0.5617683333678752
1,-1.4388172588261665,1,0.22193164652782288,-0.552587471374759,0,-0.1593884045497589,-1.9104863995548838
-1,-0.24874081080420649,0,-0.40483698061516343,-0.552587471374759,0,-0.46840964474586305,0.5617683333678752
1,0.9413356372177536,1,0.3612135636707087,-0.552587471374759,0,-0.5177574340784891,-0.6743590330935043
-1,-0.24874081080420649,0,-0.3351960220437205,-0.552587471374759,0,-0.46840964474586305,0.5617683333678752
1,-0.24874081080420649,1,-1.5190923177582503,0.5431325526630237,1,-0.1902675594165163,0.5617683333678752
-1,-1.4388172588261665,0,1.1969050665280239,0.5431325526630237,0,3.426028166131651,-1.9104863995548838
-1,0.9413356372177536,0,-2.0532384700012174,-0.552587471374759,2,-0.39842550714686614,0.5617683333678752
-1,-0.24874081080420649,0,-0.47447793918660636,-0.552587471374759,0,-0.46840964474586305,0.5617683333678752
1,0.9413356372177536,1,-0.822682732043821,-0.552587471374759,0,-0.5173088178118288,0.5617683333678752
-1,-1.4388172588261665,0,-1.6583742349011361,-0.552587471374759,2,1.7567270378889106,-1.9104863995548838
-1,0.9413356372177536,0,0.22193164652782288,-0.552587471374759,0,-0.5158876014790492,0.5617683333678752
-1,-0.24874081080420649,0,-1.5190923177582503,-0.552587471374759,2,-0.07362733008485478,0.5617683333678752
-1,-0.24874081080420649,0,2.171878486528225,-0.552587471374759,0,-0.4352120410130055,-0.6743590330935043
-1,0.9413356372177536,0,-1.2753489627582,0.5431325526630237,1,-0.39663104208022515,0.5617683333678752
-1,-0.24874081080420649,0,0.2915726050992658,0.5431325526630237,0,-0.1902675594165163,0.5617683333678752
-1,-0.24874081080420649,0,0.7094183565279234,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
-1,0.9413356372177536,0,-0.892323690615264,1.6388525767008062,0,-0.5123740388785663,0.5617683333678752
1,-0.24874081080420649,1,-0.6137598563294923,-0.552587471374759,1,-0.27999081274856363,0.5617683333678752
-1,-0.24874081080420649,0,0.7094183565279234,-0.552587471374759,0,-0.36971406608061097,0.5617683333678752
1,-1.4388172588261665,1,-0.19591410490083466,0.5431325526630237,1,3.784845811927042,-1.9104863995548838
1,-1.4388172588261665,1,-0.822682732043821,0.5431325526630237,0,0.29603247364318025,0.5617683333678752
-1,-1.4388172588261665,0,0.5004954808135946,0.5431325526630237,1,0.8354181667693158,-1.9104863995548838
-1,-0.24874081080420649,0,0.013008770813494105,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
1,-1.4388172588261665,1,2.3808013622425537,-0.552587471374759,2,0.8354181667693158,-1.9104863995548838
1,-0.24874081080420649,1,0.43085452224215165,-0.552587471374759,3,0.043012899246806756,0.5617683333678752
-1,-1.4388172588261665,0,1.6843917765281242,0.5431325526630237,0,0.33805346210871123,-1.9104863995548838
1,-0.24874081080420649,1,-0.6834008149009352,-0.552587471374759,0,0.0026374352473854576,0.5617683333678752
1,-0.24874081080420649,1,-1.0316056077581497,-0.552587471374759,2,0.043012899246806756,0.5617683333678752
-1,0.9413356372177536,0,0.7094183565279234,0.5431325526630237,5,-0.09359075395123531,0.5617683333678752
-1,0.9413356372177536,0,-0.47447793918660636,0.5431325526630237,0,-0.4073978324800709,0.5617683333678752
-1,0.9413356372177536,0,-0.19591410490083466,-0.552587471374759,0,-0.527178375678354,-1.9104863995548838
1,0.9413356372177536,1,-0.5441188977580493,-0.552587471374759,0,-0.4959995451454676,0.5617683333678752
-1,0.9413356372177536,0,-0.822682732043821,1.6388525767008062,2,-0.03998111008533702,0.5617683333678752
-1,-1.4388172588261665,0,1.2665460250994667,-0.552587471374759,0,0.24930101437771673,-1.9104863995548838
1,0.9413356372177536,1,-0.2655550634722776,0.5431325526630237,1,-0.26159754581549394,0.5617683333678752
-1,-0.24874081080420649,0,0.7790593150993663,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
1,-0.24874081080420649,1,-0.2655550634722776,-0.552587471374759,0,-0.41457569274663464,0.5617683333678752
-1,0.9413356372177536,0,-1.588733276329693,0.5431325526630237,1,-0.383247921613217,-1.9104863995548838
1,0.9413356372177536,1,-0.2655550634722776,-0.552587471374759,2,-0.40964091381337203,0.5617683333678752
-1,-1.4388172588261665,0,0.8487002736708092,-0.552587471374759,0,-0.18039800154999108,0.5617683333678752
1,0.9413356372177536,1,-0.47447793918660636,-0.552587471374759,0,-0.5158876014790492,0.5617683333678752
1,-1.4388172588261665,1,-0.05663218775794882,-0.552587471374759,0,3.322921792332596,0.5617683333678752
-1,0.9413356372177536,0,-0.40483698061516343,-0.552587471374759,0,-0.5213463642117709,0.5617683333678752
-1,0.9413356372177536,0,-1.1708875249010355,3.8302926247763716,2,-0.09359075395123531,0.5617683333678752
1,0.9413356372177536,1,0.43085452224215165,-0.552587471374759,2,-0.438203414279096,0.5617683333678752
1,-1.4388172588261665,1,-0.47447793918660636,-0.552587471374759,1,0.8354181667693158,-1.9104863995548838
-1,-0.24874081080420649,0,0.013008770813494105,0.5431325526630237,1,-0.1902675594165163,0.5617683333678752
-1,0.9413356372177536,0,-0.5441188977580493,-0.552587471374759,0,-0.5123740388785663,0.5617683333678752
-1,0.9413356372177536,0,0.08264972938493703,2.734572600738589,0,-0.33382476474779205,0.5617683333678752
-1,-1.4388172588261665,0,0.8487002736708092,-0.552587471374759,0,-0.18039800154999108,0.5617683333678752
-1,-0.24874081080420649,0,-0.12627314632939174,-0.552587471374759,0,-0.1902675594165163,0.5617683333678752
-1,-1.4388172588261665,0,2.171878486528225,0.5431325526630237,3,4.051399241856021,-1.9104863995548838
1,-1.4388172588261665,1,0.22193164652782288,-0.552587471374759,0,2.062683331751192,0.5617683333678752
1,0.9413356372177536,1,-1.3798104006153644,4.926012648814155,2,0.18477563951144152,0.5617683333678752
-1,0.9413356372177536,0,0.7094183565279234,0.5431325526630237,6,0.18477563951144152,0.5617683333678752
1,0.9413356372177536,1,-0.47447793918660636,-0.552587471374759,0,-0.5123740388785663,0.5617683333678752
-1,-0.24874081080420649,0,-0.2655550634722776,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
-1,0.9413356372177536,0,-0.23073458418655612,-0.552587471374759,0,-0.527178375678354,-1.9104863995548838
-1,0.9413356372177536,0,-0.40483698061516343,-0.552587471374759,0,-0.5158876014790492,0.5617683333678752
-1,0.9413356372177536,0,0.9183412322422522,-0.552587471374759,0,-0.5151411040113265,0.5617683333678752
-1,-1.4388172588261665,0,1.6147508179566814,-0.552587471374759,0,-0.14540593275049263,-1.9104863995548838
-1,0.9413356372177536,0,0.15229068795637996,-0.552587471374759,0,-0.5123740388785663,0.5617683333678752
-1,0.9413356372177536,0,-0.40483698061516343,-0.552587471374759,0,-0.5123740388785663,0.5617683333678752
-1,-0.24874081080420649,0,0.8487002736708092,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
-1,0.9413356372177536,0,-0.5441188977580493,-0.552587471374759,0,-0.5169355690779676,0.5617683333678752
1,0.9413356372177536,1,-0.892323690615264,-0.552587471374759,1,-0.36791960101397,0.5617683333678752
-1,0.9413356372177536,0,-0.12627314632939174,-0.552587471374759,0,-0.5267297594116938,0.5617683333678752
1,-1.4388172588261665,1,0.3612135636707087,0.5431325526630237,0,0.37947509924198425,-1.9104863995548838
1,-0.24874081080420649,1,-1.2405284834724786,-0.552587471374759,0,-0.3742002287472133,0.5617683333678752
1,-0.24874081080420649,1,-0.05663218775794882,0.5431325526630237,0,-0.1902675594165163,0.5617683333678752
-1,-1.4388172588261665,0,0.43085452224215165,-0.552587471374759,0,0.6933575453036186,-1.9104863995548838
1,0.9413356372177536,1,-2.0065790277583506,0.5431325526630237,1,-0.35715281061412435,0.5617683333678752
-1,0.9413356372177536,0,-0.822682732043821,0.5431325526630237,0,-0.3974529070807467,-1.9104863995548838
1,-1.4388172588261665,1,2.311160403671111,0.5431325526630237,0,3.322921792332596,0.5617683333678752
1,0.9413356372177536,1,-0.7878622527580995,-0.552587471374759,0,-0.5261322025445023,-0.6743590330935043
1,-1.4388172588261665,1,0.43085452224215165,-0.552587471374759,0,-0.08835629935184364,-1.9104863995548838
-1,-0.24874081080420649,0,0.7790593150993663,-0.552587471374759,0,-0.3868368517464989,-1.9104863995548838
-1,-0.24874081080420649,0,-0.7878622527580995,-0.552587471374759,0,-0.4235480180798394,0.5617683333678752
-1,0.9413356372177536,0,-0.6137598563294923,-0.552587471374759,0,-0.5164869528113073,-0.6743590330935043
-1,0.9413356372177536,0,-0.12627314632939174,-0.552587471374759,0,-0.25262522048228925,0.5617683333678752
1,0.9413356372177536,1,-0.9619646491867069,0.5431325526630237,1,-0.5039992704125529,-1.9104863995548838
-1,0.9413356372177536,0,-0.2655550634722776,-0.552587471374759,0,-0.5173088178118288,0.5617683333678752
-1,-0.24874081080420649,0,-0.19591410490083466,0.5431325526630237,0,-0.1902675594165163,0.5617683333678752
1,-1.4388172588261665,1,0.9183412322422522,0.5431325526630237,0,0.33805346210871123,-1.9104863995548838
-1,0.9413356372177536,0,0.22193164652782288,-0.552587471374759,0,-0.5123740388785663,0.5617683333678752
1,0.9413356372177536,1,-0.6834008149009352,-0.552587471374759,0,-0.5158876014790492,0.5617683333678752
-1,0.9413356372177536,0,-0.05663218775794882,-0.552587471374759,0,-0.5146171202118673,0.5617683333678752
1,-1.4388172588261665,1,3.2164928650998688,0.5431325526630237,0,0.7581072283032239,0.5617683333678752
-1,0.9413356372177536,0,-0.3351960220437205,-0.552587471374759,0,-0.5169355690779676,0.5617683333678752
-1,-1.4388172588261665,0,-0.3351960220437205,-0.552587471374759,0,-0.1902675594165163,-1.9104863995548838
1,-1.4388172588261665,1,-0.19591410490083466,0.5431325526630237,2,0.2762933579101298,0.5617683333678752
1,0.9413356372177536,1,-0.5441188977580493,0.5431325526630237,0,-0.4073978324800709,0.5617683333678752
-1,-0.24874081080420649,0,-1.9369380691869078,0.5431325526630237,1,-0.2441015114157447,0.5617683333678752
1,0.9413356372177536,1,-0.822682732043821,-0.552587471374759,0,-0.5123740388785663,0.5617683333678752
1,0.9413356372177536,1,-0.19591410490083466,-0.552587471374759,0,-0.515438985212389,-0.6743590330935043
